set,clip,words,chunks,asr_ms,nmt_ms,tts_ms,full_ms,first_audio_ms,last_audio_ms,stalls,chunk_vs_whole_chrf,recognized,whole,chunked
public,bench/clips/public/hi/fleurs-hi_00372_1945.wav,15,2,720,1494,300,2513,1622,2390,0,49.2,कैसबलंका मोरोको में खरीदारी करने के लिए सबसे कम दिलचस्प थानों में से एक है,ᱠᱟᱥᱵᱟᱞᱟᱝᱠᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱳᱨᱳᱠᱳ ᱨᱮᱭᱟᱜ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱠᱚᱢ ᱱᱟᱯᱟᱭ ᱥᱚᱯᱤᱝ ᱥᱴᱮᱥᱚᱱ ᱠᱚ ᱢᱩᱫᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱾,ᱢᱳᱨᱚᱠᱳ ᱨᱮ ᱠᱤᱨᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱠᱮᱥᱵᱟᱞᱟᱝᱠᱟ ᱾ | ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱠᱚᱢ ᱱᱟᱯᱟᱭ ᱛᱟᱞᱢᱟ ᱠᱚ ᱢᱩᱫᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱾
public,bench/clips/public/hi/fleurs-hi_00374_1953.wav,14,2,666,1472,274,2412,1662,2543,0,62.8,बाद में उन्हें कैम्ब्रिज में एडेन ब्रुक के अस्पताल में स्थानांतरित कर दिया गया,ᱛᱟᱭᱚᱢᱛᱮ ᱩᱱᱤ ᱠᱮᱢᱵᱨᱤᱡᱽ ᱨᱮᱭᱟᱜ ᱮᱰᱮᱱ ᱵᱨᱚᱠ ᱨᱮᱭᱟᱜ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱨᱮᱭ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ ᱾,ᱛᱟᱭᱚᱢᱛᱮ ᱩᱱᱤ ᱠᱮᱢᱵᱨᱤᱡᱽ ᱨᱮ ᱮᱰᱮᱱ ᱨᱮᱭ ᱫᱚᱦᱚ ᱠᱮᱫᱟ ᱾ | ᱵᱨᱚᱠ ᱨᱮᱭᱟᱜ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱨᱮ ᱵᱚᱱᱚᱫᱚᱞ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00375_1684.wav,20,3,894,2019,356,3269,1786,3350,0,72.2,आपपिया समोआ की राजधानी है यह शहर उपोलू द्वीप पर है और इसकी आबादी चालीस हजार से भी कम है,ᱟᱢᱯᱤᱭᱟ ᱫᱚ ᱥᱟᱢᱳᱭᱟ ᱨᱮᱭᱟᱜ ᱨᱟᱡᱽᱜᱟᱲ ᱥᱟᱦᱟᱨ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱟᱢᱯᱳᱞᱩ ᱰᱷᱤᱯ ᱨᱮ ᱟᱨ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ 40 ᱜᱚᱴᱟᱝ ᱠᱷᱚᱱ ᱠᱚᱢ ᱾,ᱟᱢᱯᱤᱭᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱥᱟᱢᱳᱭᱟ ᱨᱮᱭᱟᱜ ᱨᱟᱡᱽᱜᱟᱲ ᱾ | ᱥᱟᱦᱟᱨ ᱫᱚ ᱚᱯᱳᱞᱩ ᱰᱷᱤᱯ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱟᱨ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ 40k ᱠᱷᱚᱱ ᱦᱚᱸ ᱠᱚᱢ ᱾
public,bench/clips/public/hi/fleurs-hi_00376_1944.wav,23,3,788,1888,422,3099,2011,3542,0,62.1,ये कभी कभी पारिवारिक भीड़ भाड़ वाले समुद्र तट है जहाँ किनारों पर कई दुकानों की एक अच्छी श्रृंखला है तैरना सुरक्षित है,ᱱᱚᱶᱟ ᱫᱚ ᱠᱤᱪᱷᱩ ᱚᱠᱛᱚ ᱨᱮ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱨᱮᱭᱟᱜ ᱟᱹᱰᱤ ᱰᱷᱮᱨ ᱞᱟᱹᱞᱤᱥᱟᱱ ᱵᱤᱪ ᱡᱟᱦᱟᱸ ᱨᱮᱭᱟᱜ ᱥᱩᱨ ᱨᱮ ᱟᱭᱢᱟ ᱫᱳᱠᱟᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱥᱩᱢᱮᱫ ᱞᱟᱹᱜᱤᱫ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ ᱾,ᱱᱚᱶᱟ ᱫᱚ ᱠᱤᱪᱷᱩ ᱚᱠᱛᱚ ᱨᱮ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ꯁꯃꯨꯗ ꯭ ꯔ ᱥᱩᱨ ᱾ | ᱡᱟᱦᱟᱸ ᱨᱮ ᱥᱩᱨ ᱨᱮ ᱟᱭᱢᱟ ᱫᱳᱠᱟᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱪᱤᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱥᱩᱢᱮᱫ ᱞᱟᱹᱜᱤᱫ ᱱᱟᱯᱟᱭ ᱾
public,bench/clips/public/hi/fleurs-hi_00377_1799.wav,15,2,843,1751,338,2931,1875,2720,0,84.5,बुधवार के आयोजन के बाद कारपनेडो ने चैंपियनशिप में दो इंडिविजुअल्स रेस में हिस्सा लिया,"ᱵᱳᱢᱫᱥᱩᱢ ᱢᱟᱦᱟ ᱨᱮᱭᱟᱜ ᱟᱠᱷᱲᱟ ᱛᱟᱭᱚᱢ, ᱠᱟᱨᱯᱟᱱᱰᱳ ᱪᱟᱢᱯᱤᱭᱚᱱᱥᱤᱯ ᱨᱮ ᱵᱟᱨᱭᱟ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱥ ᱨᱮᱭ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟ ᱾",ᱵᱳᱢᱫᱥᱩᱢ ᱢᱟᱦᱟ ᱨᱮᱭᱟᱜ ᱟᱠᱷᱲᱟ ᱛᱟᱭᱚᱢ ᱠᱟᱨᱯᱟᱱᱰᱳ ᱾ | ᱪᱟᱢᱯᱤᱭᱚᱱᱥᱤᱯ ᱨᱮ ᱵᱟᱨᱭᱟ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱥ ᱨᱮ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00381_1854.wav,17,2,751,1411,245,2407,1858,2769,0,58.6,वाहन को उसी दिन तकरीबन बारह सौ जीएमटी के समय पर दुर्घटनास्थल से दूर ले जाया गया,ᱚᱱᱟ ᱫᱤᱱ ᱜᱮ 12 ᱥᱟᱭ ᱡᱤ ᱮᱢ ᱴᱤ ᱚᱠᱛᱚ ᱨᱮ ᱜᱟᱹᱰᱤ ᱫᱚ ᱜᱷᱟᱹᱞ ᱴᱷᱟᱶ ᱠᱷᱚᱱ ᱨᱩᱣᱟᱹᱲ ᱦᱟᱛᱟᱣ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,ᱚᱱᱟ ᱫᱤᱱ ᱜᱮ ᱜᱟᱹᱰᱤ ᱫᱚ ᱚᱱᱢᱟᱱ ᱵᱟᱨ ᱥᱟᱭ ᱡᱤ ᱮᱢ ᱴᱤ ᱨᱮ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ ᱾ | ᱚᱠᱛᱚ ᱞᱮᱠᱟᱛᱮ ᱜᱷᱟᱹᱞ ᱴᱷᱟᱶ ᱠᱷᱚᱱ ᱵᱚᱱᱚᱫᱚᱞ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00389_1746.wav,14,2,846,2062,359,3267,2157,2888,0,39.6,पौधे फोटोसिंथेसिस द्वारा सूर्य से अपना भोजन बनाते हैं वह छाया भी देते हैं,"ᱯᱷᱳᱴᱳᱥᱤᱱᱛᱷᱤᱥᱤᱥ ᱛᱟᱞᱟᱛᱮ ᱚᱛᱢᱚᱱ ᱠᱚᱫᱚ ᱥᱩᱨᱡᱚ ᱠᱷᱚᱱ ᱩᱱᱠᱩᱭᱟᱜ ᱡᱚᱢᱟᱜ ᱠᱚ ᱵᱮᱱᱟᱣᱼᱟ, ᱚᱱᱟ ᱫᱚ ᱚᱱᱟ ᱥᱟᱫᱟ ᱦᱚᱸ ᱮᱢᱼᱟ ᱾",ᱚᱛᱢᱚᱱ ᱨᱮᱭᱟᱜ ᱯᱷᱳᱴᱳᱥᱤᱱᱛᱷᱤᱥᱤᱥ ᱫᱟᱨᱟᱭ ᱛᱮ ᱥᱩᱨᱡᱚ ᱠᱷᱚᱱ ᱟᱢᱟᱜ ᱡᱚᱢᱟᱜ ᱾ | ᱩᱱᱤ ᱫᱚ ᱥᱳᱭᱫᱟ ᱦᱚᱸ ᱮᱢ ᱞᱮᱫᱟᱭ ᱾
public,bench/clips/public/hi/fleurs-hi_00391_1897.wav,15,2,911,1699,314,2925,1847,2949,0,72.8,उत्तर में यह क्षेत्र साहिल और दिण और पश्चिम में अटलांटिक महासागर से गिरा है,ᱩᱛᱛᱚᱨ ᱨᱮ ᱱᱚᱶᱟ ᱴᱚᱴᱷᱟ ᱫᱚ ᱥᱟᱦᱤᱞ ᱟᱨ ᱰᱤᱱ ᱟᱨ ᱯᱚᱪᱷᱤᱢ ᱨᱮ ᱮᱱᱴᱚᱞᱮᱴᱤᱠ ᱥᱟᱹᱢᱩᱫ ᱠᱷᱚᱱ ᱞᱟᱛᱟᱨ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱩᱛᱛᱚᱨ ᱨᱮ ᱱᱚᱶᱟ ᱴᱚᱴᱷᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱥᱟᱦᱤᱞ ᱟᱨ ᱰᱤᱱ ᱾ | ᱟᱨ ᱯᱚᱪᱷᱤᱢ ᱨᱮ ᱮᱱᱴᱚᱞᱮᱴᱤᱠ ᱥᱟᱹᱢᱩᱫ ᱠᱷᱚᱱ ᱰᱟᱣᱩᱱᱞ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00394_1977.wav,23,4,766,2012,472,3250,1457,3345,0,61.4,शेरों का समूह वयस्कनर के साथ साथ तीस से ज्यादा मादा और शावकों के साथ एक से तीन तक का बना होता है,"ᱥᱤᱝ ᱠᱚᱣᱟᱜ ᱜᱟᱫᱮᱞ ᱫᱚ ᱢᱤᱫ ᱠᱷᱚᱱ ᱯᱮᱭᱟ ᱫᱷᱟᱹᱵᱤᱡ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ, ᱡᱟᱦᱟᱸ ᱢᱩᱫᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱠᱷᱚᱱ ᱦᱚᱸ ᱡᱟᱹᱥᱛᱤ ᱛᱤᱨᱞᱟᱹ ᱟᱨ ᱜᱤᱫᱽᱨᱟᱹ ᱥᱟᱶ ᱢᱟᱨᱟᱝ ᱠᱚᱲᱟ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾",ᱢᱟᱨᱟᱝ ᱦᱚᱲ ᱠᱚ ᱥᱟᱶ ᱥᱤᱝ ᱠᱚᱣᱟᱜ ᱜᱟᱫᱮᱞ ᱾ | ᱯᱮ ᱜᱚᱴᱟᱝ ᱠᱷᱚᱱ ᱦᱚᱸ ᱡᱟᱹᱥᱛᱤ ᱛᱤᱨᱞᱟᱹ ᱾ | ᱟᱨ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚ ᱥᱟᱶ ᱢᱤᱫ ᱦᱚᱲ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱾ | ᱯᱮᱭᱟ ᱫᱷᱟᱹᱵᱤᱡ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00401_1913.wav,23,3,855,1983,325,3164,1881,3554,0,49.7,बाग की दहाड़ किसी शेर की तेज़ आवाज़ वाली दहाड़ की तरह नहीं होती है लेकिन उसकी भदी हुई चिल्लाने जैसी होती हैं,"ᱵᱟᱜᱣᱟᱱ ᱨᱮᱭᱟᱜ ᱜᱷᱩᱨᱩᱢ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱥᱤᱝ ᱟᱜ ᱜᱳᱨᱟᱢ ᱞᱮᱠᱟ ᱵᱟᱝ ᱠᱟᱱᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱜᱳᱨᱚᱢ ᱞᱮᱠᱟᱱ ᱞᱳᱨᱟᱢ ᱾",ᱵᱟᱜᱣᱟᱱ ᱨᱮᱭᱟᱜ ᱜᱷᱩᱨᱩᱢ ᱫᱚ ᱢᱤᱫ ᱥᱮᱦᱩᱱ ᱟᱜ ᱜᱟᱹᱨᱰᱩ ᱾ | ᱥᱮᱨᱮᱧ ᱨᱮᱭᱟᱜ ᱜᱳᱨᱥ ᱞᱮᱠᱟ ᱵᱟᱝ ᱠᱟᱱᱟ ᱾ | ᱢᱮᱱᱠᱷᱟᱱ ᱩᱱᱤᱭᱟᱜ ᱞᱟᱹᱞᱤᱥ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱞᱟᱹᱞᱥᱚᱜ ᱞᱮᱠᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00410_1737.wav,13,2,762,1487,271,2520,1595,2527,0,89.9,शेर फ्राइड नामक बड़े समूहों में रहने वाली सबसे बड़ी सामाजिक ब्िया हैं,ᱥᱮᱨ ᱯᱷᱨᱟᱭᱰ ᱧᱩᱛᱩᱢ ᱛᱮ ᱢᱟᱨᱟᱝ ᱜᱟᱫᱮᱞ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱟᱨᱟᱝ ᱥᱟᱶᱛᱟᱹᱨᱤ ᱵᱤᱭᱟ ᱠᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾,ᱥᱮᱨ ᱯᱷᱨᱟᱭᱰ ᱧᱩᱛᱩᱢ ᱛᱮ ᱢᱟᱨᱟᱝ ᱜᱟᱫᱮᱞ ᱨᱮ ᱾ | ᱛᱟᱦᱮᱸᱱ ᱨᱮᱭᱟᱜ ᱢᱟᱨᱟᱝ ᱥᱟᱶᱛᱟᱹᱨᱤ ᱵᱤᱭᱟ ᱠᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00413_1975.wav,20,3,853,1830,382,3065,2021,3317,0,66.6,वेटिकन सिटी की जनसंख्या लगभग आठ सौ है ये विश्व का सबसे कम जनसंख्या वाला सबसे छोटा स्वतंत्र राष्ट्र है,"ᱵᱷᱮᱴᱤᱠᱮᱱ ᱥᱟᱦᱟᱨ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱟᱭᱢᱟᱜᱟᱱ 8 ᱥᱟᱭ, ᱱᱚᱶᱟ ᱫᱚ ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱦᱩᱰᱤᱧ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱟᱱ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱫᱤᱥᱚᱢ ᱾",ᱵᱷᱮᱴᱤᱠᱮᱱ ᱥᱟᱦᱟᱨ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱟᱭᱢᱟᱜᱟᱱ ᱟᱭᱢᱟᱹᱜᱟᱱ ᱟᱭ ᱾ | ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱠᱚᱢ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱾ | ᱦᱩᱰᱤᱧ ᱫᱤᱥᱚᱢ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱫᱤᱥᱚᱢ ᱾
public,bench/clips/public/hi/fleurs-hi_00414_1943.wav,19,3,732,2398,556,3686,2138,5650,0,53.4,जितनी कम चिंता उतनी ज्यादा सकारात्मक जीवन ऊर्जा का संचार हर इंसान परम शांति और संतोष पा सकता है,"ᱡᱟᱦᱟᱸ ᱠᱚᱢ ᱩᱭᱦᱟᱹᱨᱼᱵᱩᱫᱤᱥ ᱦᱳᱭᱳᱜᱼᱟ, ᱚᱱᱟ ᱠᱷᱚᱱ ᱦᱚᱸ ᱰᱷᱮᱨ ᱱᱟᱯᱟᱭ ᱡᱤᱭᱚᱱ ᱫᱟᱲᱮ ᱯᱟᱥᱱᱟᱣ ᱦᱳᱭᱳᱹᱭᱟᱜᱼᱟ, ᱡᱟᱦᱟᱸᱛᱮ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱜᱮ ᱢᱩᱪᱟᱹᱫ ᱥᱩᱛᱚᱱᱛᱤ ᱟᱨ ᱥᱳᱯᱨᱳᱫᱽ ᱧᱟᱢ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾","ᱡᱟᱦᱟᱸ ᱠᱚᱢ ᱩᱭᱦᱟᱹᱨᱼᱵᱩᱫᱤᱥ ᱦᱳᱭᱳᱜᱼᱟ, ᱚᱱᱟ ᱠᱷᱚᱱ ᱦᱚᱸ ᱡᱟᱹᱥᱛᱤ ᱱᱟᱯᱟᱭ ᱡᱤᱭᱚᱱ ᱾ | ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱜᱮ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱠᱚᱣᱟᱜ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢ ᱦᱚᱲᱟᱜ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱦᱚᱲ ᱠᱚ ᱴᱷᱮᱱ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱥᱟᱱᱟᱢ ᱦᱚᱲᱠᱚ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱡᱚᱛᱚ ᱦᱚᱲ ᱠᱚ ᱢᱩᱫᱨᱮ ᱡᱚᱛᱚ ᱦᱚᱲ ᱴᱷᱮᱱ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱥᱚᱨᱮᱥ ᱦᱚᱲ | ᱟᱨ ᱥᱳᱯᱨᱳᱫᱽ ᱧᱟᱢ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾"
lesson,bench/clips/synthetic/hi/hi_01.webm,8,1,537,1096,161,1793,1216,1216,0,100.0,आज हम एक से दस तक गिनना सीखेंगे,ᱛᱮᱦᱮᱧ ᱟᱢ ᱢᱤᱫ ᱠᱷᱚᱱ ᱜᱮᱞ ᱫᱷᱟᱹᱵᱤᱡ ᱞᱮᱠᱷᱟ ᱥᱮᱪ ᱢᱮ ᱾,ᱛᱮᱦᱮᱧ ᱟᱢ ᱢᱤᱫ ᱠᱷᱚᱱ ᱜᱮᱞ ᱫᱷᱟᱹᱵᱤᱡ ᱞᱮᱠᱷᱟ ᱥᱮᱪ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_02.webm,7,1,190,1034,178,1402,893,893,0,100.0,अपनी उँंगलियाँ दिखाओ और मेरे साथ गिनो,ᱟᱢᱟᱜ ᱛᱤ ᱩᱫᱩᱜᱟᱹᱧ ᱢᱮ ᱟᱨ ᱤᱧ ᱥᱟᱶ ᱥᱮᱨᱮᱧ ᱢᱮ ᱾,ᱟᱢᱟᱜ ᱛᱤ ᱩᱫᱩᱜᱟᱹᱧ ᱢᱮ ᱟᱨ ᱤᱧ ᱥᱟᱶ ᱥᱮᱨᱮᱧ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_03.webm,8,1,220,852,157,1228,746,746,0,100.0,अब तुम्हारे सामने पाँच पत्थर हैं उन्हें गििन,ᱱᱤᱛ ᱟᱢ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱱᱤᱛ ᱟᱢ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾
lesson,bench/clips/synthetic/hi/hi_04.webm,5,1,184,1017,171,1371,842,842,0,100.0,यहाँ कितने पत्थर हैं बताओ,ᱞᱟᱹᱭ ᱢᱮ ᱱᱚᱶᱟ ᱨᱮ ᱛᱤᱱᱟᱹᱜ ᱜᱟᱱ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱞᱟᱹᱭ ᱢᱮ ᱱᱚᱶᱟ ᱨᱮ ᱛᱤᱱᱟᱹᱜ ᱜᱟᱱ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾
lesson,bench/clips/synthetic/hi/hi_05.webm,7,1,183,1136,204,1523,946,946,0,100.0,यह गोल है यह एक वृत्त है,"ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱤᱫᱴᱟᱝ ᱜᱳᱞ, ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱳᱞ ᱾","ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱤᱫᱴᱟᱝ ᱜᱳᱞ, ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱳᱞ ᱾"
lesson,bench/clips/synthetic/hi/hi_06.webm,7,1,210,1200,259,1669,1107,1107,0,100.0,यह चौकोर है इसके चार कोने हैं,"ᱱᱚᱶᱟ ᱫᱚ ᱵᱚᱨᱜᱚ ᱴᱚᱴᱷᱟ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ, ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱯᱳᱱ ᱠᱳᱱᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾","ᱱᱚᱶᱟ ᱫᱚ ᱵᱚᱨᱜᱚ ᱴᱚᱴᱷᱟ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ, ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱯᱳᱱ ᱠᱳᱱᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾"
lesson,bench/clips/synthetic/hi/hi_07.webm,5,1,184,927,139,1250,866,866,0,100.0,अपने आसपास गोद चीज़ें ढूंढो,ᱟᱢᱟᱜ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱡᱤᱱᱤᱥ ᱠᱚ ᱛᱚᱞᱟᱥ ᱢᱮ ᱾,ᱟᱢᱟᱜ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱡᱤᱱᱤᱥ ᱠᱚ ᱛᱚᱞᱟᱥ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_08.webm,5,1,148,770,93,1011,507,507,0,100.0,यह कौन सा आकार है,ᱱᱚᱶᱟ ᱫᱚ ᱪᱮᱫ ᱞᱮᱠᱟᱱ ᱾,ᱱᱚᱶᱟ ᱫᱚ ᱪᱮᱫ ᱞᱮᱠᱟᱱ ᱾
lesson,bench/clips/synthetic/hi/hi_09.webm,8,1,273,1152,202,1627,1183,1183,0,100.0,आज हम जोड़ना सीखेंगे एक और एक मिलाव,ᱛᱮᱦᱮᱧ ᱟᱢ ᱟᱨᱦᱚᱸ ᱢᱤᱫ ᱡᱳᱜᱟᱡᱳᱜ ᱠᱚᱨᱟᱣ ᱥᱮᱪ ᱢᱮ ᱾,ᱛᱮᱦᱮᱧ ᱟᱢ ᱟᱨᱦᱚᱸ ᱢᱤᱫ ᱡᱳᱜᱟᱡᱳᱜ ᱠᱚᱨᱟᱣ ᱥᱮᱪ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_10.webm,9,1,236,1153,198,1587,1098,1098,0,100.0,दो आम और तीन आम मिलाओ कुल कितने हुए,ᱵᱟᱨᱭᱟ ᱟᱢᱚᱞ ᱟᱨ ᱯᱮᱭᱟ ᱟᱢᱚᱞ ᱥᱮᱞᱮᱫ ᱢᱮ ᱜᱩᱴ ᱛᱤᱱᱟᱹᱜ ᱾,ᱵᱟᱨᱭᱟ ᱟᱢᱚᱞ ᱟᱨ ᱯᱮᱭᱟ ᱟᱢᱚᱞ ᱥᱮᱞᱮᱫ ᱢᱮ ᱜᱩᱴ ᱛᱤᱱᱟᱹᱜ ᱾
lesson,bench/clips/synthetic/hi/hi_11.webm,7,1,164,1225,205,1595,1038,1038,0,100.0,अब तुम एक जोड़ का सवाल बनाओ,ᱱᱤᱛ ᱟᱢ ᱢᱤᱫᱴᱟᱝ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱤᱢᱟᱱ ᱵᱮᱱᱟᱣ ᱢᱮ ᱾,ᱱᱤᱛ ᱟᱢ ᱢᱤᱫᱴᱟᱝ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱤᱢᱟᱱ ᱵᱮᱱᱟᱣ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_12.webm,6,1,160,866,132,1157,670,670,0,100.0,तीन और चार कितने होते हैं,ᱯᱮᱭᱟ ᱟᱨ ᱯᱳᱱ ᱫᱚ ᱪᱮᱫ ᱞᱮᱠᱟ ᱾,ᱯᱮᱭᱟ ᱟᱨ ᱯᱳᱱ ᱫᱚ ᱪᱮᱫ ᱞᱮᱠᱟ ᱾
lesson,bench/clips/synthetic/hi/hi_13.webm,6,1,158,1043,126,1326,773,773,0,100.0,यह शब्द है माँ इसे पढ़ो,ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ'ᱟᱭᱳ'ᱥᱟᱵᱟᱫ ᱾,ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ'ᱟᱭᱳ'ᱥᱟᱵᱟᱫ ᱾
lesson,bench/clips/synthetic/hi/hi_14.webm,6,1,157,1008,135,1300,781,781,0,100.0,इस शब्द को तीन बार पढ़ो,ᱱᱚᱶᱟ ᱥᱟᱵᱟᱫ ᱫᱚ ᱯᱮ ᱫᱷᱟᱣ ᱯᱟᱲᱦᱟᱣ ᱢᱮ ᱾,ᱱᱚᱶᱟ ᱥᱟᱵᱟᱫ ᱫᱚ ᱯᱮ ᱫᱷᱟᱣ ᱯᱟᱲᱦᱟᱣ ᱢᱮ ᱾
