set,clip,words,chunks,asr_ms,nmt_ms,tts_ms,full_ms,first_audio_ms,last_audio_ms,stalls,chunk_vs_whole_chrf,recognized,whole,chunked
public,bench/clips/public/hi/fleurs-hi_00370_1698.wav,20,3,836,500,592,1928,1616,3191,0,61.2,ब्रह्मांड की सभी वस्तुएं पदार्थ से बनी हैं सारे पदार्थ सूक्ष्म कणों से बने हैं जिन्हें अणु कहा जाता है,"ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱡᱤᱱᱤᱥ ᱜᱮ ᱡᱤᱱᱤᱥ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ, ᱥᱟᱱᱟᱢ ᱡᱤᱱᱤᱥ ᱫᱚ ᱢᱳᱞᱤᱠᱩᱞ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾",ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱡᱤᱱᱤᱥ ᱜᱮ ᱡᱤᱱᱤᱥ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾ | ᱥᱟᱱᱟᱢ ᱩᱯᱟᱹᱭ ᱫᱚ ᱦᱩᱰᱤᱧ ᱠᱟᱹᱴᱤᱠᱟ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾ | ᱡᱟᱦᱟᱸᱠᱚ ᱢᱳᱞᱤᱠᱩᱞ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00372_1945.wav,15,2,679,454,674,1807,1444,2219,0,53.8,कैसबलंका मोरोको में खरीदारी करने के लिए सबसे कम दिलचस्प थानों में से एक है,ᱠᱟᱥᱵᱟᱞᱟᱝᱠᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱳᱨᱳᱠᱳ ᱨᱮᱭᱟᱜ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱠᱚᱢ ᱱᱟᱯᱟᱭ ᱥᱚᱯᱤᱝ ᱥᱴᱮᱥᱚᱱ ᱠᱚ ᱢᱩᱫᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱾,ᱢᱳᱨᱚᱠᱳ ᱨᱮ ᱠᱤᱨᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱠᱮᱥᱵᱟᱞᱟᱝᱠᱟ ᱾ | ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱠᱚᱢ ᱱᱟᱯᱟᱭ ᱥᱴᱟᱥᱚᱱ ᱠᱚ ᱢᱩᱫᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱾
public,bench/clips/public/hi/fleurs-hi_00374_1953.wav,14,2,598,338,767,1704,1433,2155,0,51.4,बाद में उन्हें कैम्ब्रिज में एडेन ब्रुक के अस्पताल में स्थानांतरित कर दिया गया,ᱛᱟᱭᱚᱢᱛᱮ ᱩᱱᱤ ᱠᱮᱢᱵᱨᱤᱡᱽ ᱨᱮᱭᱟᱜ ᱮᱰᱮᱱ ᱵᱨᱚᱠ ᱨᱮᱭᱟᱜ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱨᱮᱭ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ ᱾,ᱛᱟᱭᱚᱢᱛᱮ ᱩᱱᱤ ᱠᱮᱢᱵᱨᱤᱡᱽ ᱨᱮ ᱮᱰᱮᱱ ᱨᱮᱭ ᱫᱚᱦᱚ ᱠᱮᱫᱟ ᱾ | ᱵᱨᱚᱠ ᱫᱚ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱨᱮ ᱫᱚᱦᱚ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00375_1684.wav,20,3,887,437,763,2087,1559,3111,0,72.9,आपपिया समोआ की राजधानी है यह शहर उपोलू द्वीप पर है और इसकी आबादी चालीस हजार से भी कम है,ᱟᱢᱯᱤᱭᱟ ᱫᱚ ᱥᱟᱢᱳᱭᱟ ᱨᱮᱭᱟᱜ ᱨᱟᱡᱽᱜᱟᱲ ᱥᱟᱦᱟᱨ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱟᱢᱯᱳᱞᱩ ᱰᱷᱤᱯ ᱨᱮ ᱟᱨ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ 40 ᱥᱟᱭ ᱠᱷᱚᱱ ᱠᱚᱢ ᱾,ᱟᱢᱯᱤᱭᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱥᱟᱢᱳᱭᱟ ᱨᱮᱭᱟᱜ ᱨᱟᱡᱽᱜᱟᱲ ᱾ | ᱥᱟᱦᱟᱨ ᱫᱚ ᱚᱯᱳᱞᱩ ᱰᱷᱤᱯ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱟᱨ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ 40k ᱠᱷᱚᱱ ᱦᱚᱸ ᱠᱚᱢ ᱾
public,bench/clips/public/hi/fleurs-hi_00376_1944.wav,23,3,746,495,672,1913,1347,2853,0,68.4,ये कभी कभी पारिवारिक भीड़ भाड़ वाले समुद्र तट है जहाँ किनारों पर कई दुकानों की एक अच्छी श्रृंखला है तैरना सुरक्षित है,ᱱᱚᱶᱟ ᱫᱚ ᱠᱤᱪᱷᱩ ᱚᱠᱛᱚ ᱨᱮ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱨᱮᱭᱟᱜ ᱟᱹᱰᱤ ᱰᱷᱮᱨ ᱥᱩᱨ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱨᱮ ᱥᱩᱨ ᱨᱮ ᱟᱭᱢᱟ ᱫᱳᱠᱟᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱥᱩᱢᱮᱫ ᱞᱟᱹᱜᱤᱫ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ ᱾,ᱱᱚᱶᱟ ᱫᱚ ᱠᱤᱪᱷᱩ ᱚᱠᱛᱚ ᱨᱮ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱵᱤᱪ ᱾ | ᱡᱟᱦᱟᱸ ᱨᱮ ᱥᱩᱨ ᱨᱮ ᱟᱭᱢᱟ ᱫᱳᱠᱟᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱪᱤᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱥᱩᱢᱮᱫ ᱞᱟᱹᱜᱤᱫ ᱱᱟᱯᱟᱭ ᱾
public,bench/clips/public/hi/fleurs-hi_00377_1799.wav,15,2,908,471,653,2032,1570,2476,0,84.5,बुधवार के आयोजन के बाद कारपनेडो ने चैंपियनशिप में दो इंडिविजुअल्स रेस में हिस्सा लिया,"ᱵᱳᱢᱫᱥᱩᱢ ᱢᱟᱦᱟ ᱨᱮᱭᱟᱜ ᱟᱠᱷᱲᱟ ᱛᱟᱭᱚᱢ, ᱠᱟᱨᱯᱮᱱᱰᱳ ᱪᱟᱢᱯᱤᱭᱚᱱᱥᱤᱯ ᱨᱮ ᱵᱟᱨᱭᱟ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱥ ᱨᱮᱭ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟ ᱾",ᱵᱳᱢᱫᱥᱩᱢ ᱢᱟᱦᱟ ᱨᱮᱭᱟᱜ ᱟᱠᱷᱲᱟ ᱛᱟᱭᱚᱢ ᱠᱟᱨᱯᱮᱱᱰᱳ ᱾ | ᱪᱟᱢᱯᱤᱭᱚᱱᱥᱤᱯ ᱨᱮ ᱵᱟᱨᱭᱟ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱥ ᱨᱮ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00381_1854.wav,17,2,796,559,559,1914,1692,2360,0,59.0,वाहन को उसी दिन तकरीबन बारह सौ जीएमटी के समय पर दुर्घटनास्थल से दूर ले जाया गया,ᱚᱱᱟ ᱫᱤᱱ ᱜᱮ 12 ᱥᱟᱭ ᱡᱤ ᱮᱢ ᱴᱤ ᱚᱠᱛᱚ ᱨᱮ ᱜᱟᱹᱰᱤ ᱫᱚ ᱜᱷᱟᱹᱞ ᱴᱷᱟᱶ ᱠᱷᱚᱱ ᱨᱩᱣᱟᱹᱲ ᱦᱟᱛᱟᱣ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,ᱚᱱᱟ ᱫᱤᱱ ᱜᱮ ᱜᱟᱹᱰᱤ ᱫᱚ ᱚᱱᱢᱟᱱ ᱵᱟᱨ ᱥᱟᱭ ᱡᱤ ᱮᱢ ᱴᱤ ᱨᱮ ᱪᱟᱞᱟᱣᱚᱜᱼᱟ ᱾ | ᱚᱠᱛᱚ ᱞᱮᱠᱟᱛᱮ ᱜᱷᱟᱹᱞ ᱴᱷᱟᱶ ᱠᱷᱚᱱ ᱵᱚᱱᱚᱫᱚᱞ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00389_1746.wav,14,2,816,637,462,1915,1662,2362,0,42.3,पौधे फोटोसिंथेसिस द्वारा सूर्य से अपना भोजन बनाते हैं वह छाया भी देते हैं,"ᱯᱷᱳᱴᱳᱥᱤᱱᱛᱷᱤᱥᱤᱥ ᱛᱟᱞᱟᱛᱮ ᱚᱛᱢᱚᱱ ᱠᱚᱫᱚ ᱥᱩᱨᱡᱚ ᱠᱷᱚᱱ ᱩᱱᱠᱩᱭᱟᱜ ᱡᱚᱢᱟᱜ ᱠᱚ ᱵᱮᱱᱟᱣᱼᱟ, ᱚᱱᱟ ᱫᱚ ᱥᱟᱫᱟ ᱦᱚᱸ ᱮᱢᱼᱟ ᱾",ᱚᱛᱢᱚᱱ ᱯᱷᱳᱴᱳᱥᱤᱱᱛᱷᱤᱥᱤᱥ ᱫᱟᱨᱟᱭ ᱛᱮ ᱥᱩᱨᱡᱚ ᱠᱷᱚᱱ ᱟᱢᱟᱜ ᱡᱚᱢᱟᱜ ᱾ | ᱩᱱᱤ ᱫᱚ ᱥᱳᱭᱫᱟ ᱦᱚᱸ ᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱫᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00391_1897.wav,15,2,830,367,656,1853,1576,2346,0,72.8,उत्तर में यह क्षेत्र साहिल और दिण और पश्चिम में अटलांटिक महासागर से गिरा है,ᱩᱛᱛᱚᱨ ᱨᱮ ᱱᱚᱶᱟ ᱴᱚᱴᱷᱟ ᱫᱚ ᱥᱟᱦᱤᱞ ᱟᱨ ᱰᱤᱱ ᱟᱨ ᱯᱚᱪᱷᱤᱢ ᱨᱮ ᱮᱱᱴᱚᱞᱮᱴᱤᱠ ᱥᱟᱹᱢᱩᱫ ᱠᱷᱚᱱ ᱞᱟᱛᱟᱨ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱩᱛᱛᱚᱨ ᱨᱮ ᱱᱚᱶᱟ ᱴᱚᱴᱷᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱥᱟᱦᱤᱞ ᱟᱨ ᱰᱤᱱ ᱾ | ᱟᱨ ᱯᱚᱪᱷᱤᱢ ᱨᱮ ᱮᱱᱴᱚᱞᱮᱴᱤᱠ ᱥᱟᱹᱢᱩᱫ ᱠᱷᱚᱱ ᱰᱟᱣᱩᱱᱞ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00394_1977.wav,23,4,770,486,761,2018,1387,3069,0,58.8,शेरों का समूह वयस्कनर के साथ साथ तीस से ज्यादा मादा और शावकों के साथ एक से तीन तक का बना होता है,"ᱥᱤᱝ ᱠᱚᱣᱟᱜ ᱜᱩᱴ ᱫᱚ ᱢᱤᱫ ᱠᱷᱚᱱ ᱯᱮᱭᱟ ᱫᱷᱟᱹᱵᱤᱡ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ, ᱡᱟᱦᱟᱸ ᱢᱩᱫᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱠᱷᱚᱱ ᱦᱚᱸ ᱡᱟᱹᱥᱛᱤ ᱛᱤᱨᱞᱟᱹ ᱟᱨ ᱜᱤᱫᱽᱨᱟᱹ ᱥᱟᱶ ᱢᱟᱨᱟᱝ ᱠᱚᱲᱟ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾",ᱢᱟᱨᱟᱝ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚ ᱥᱟᱶ ᱥᱤᱝ ᱠᱚᱣᱟᱜ ᱜᱟᱫᱮᱞ ᱾ | ᱯᱮ ᱜᱚᱴᱟᱝ ᱠᱷᱚᱱ ᱦᱚᱸ ᱡᱟᱹᱥᱛᱤ ᱛᱤᱨᱞᱟᱹ ᱾ | ᱟᱨ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚ ᱥᱟᱶ ᱢᱤᱫ ᱦᱚᱲ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱾ | ᱯᱮᱭᱟ ᱫᱷᱟᱹᱵᱤᱡ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00401_1913.wav,23,3,1006,492,693,2191,1850,3474,0,46.1,बाग की दहाड़ किसी शेर की तेज़ आवाज़ वाली दहाड़ की तरह नहीं होती है लेकिन उसकी भदी हुई चिल्लाने जैसी होती हैं,"ᱵᱟᱜᱣᱟᱱ ᱨᱮᱭᱟᱜ ᱜᱷᱩᱨᱩᱢ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱥᱤᱝ ᱟᱜ ᱜᱳᱨᱟᱢ ᱞᱮᱠᱟ ᱵᱟᱝ ᱠᱟᱱᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱜᱳᱨᱟᱣ ᱞᱮᱠᱟᱱ ᱞᱳᱨᱟᱢ ᱾",ᱵᱟᱜᱣᱟᱱ ᱨᱮᱭᱟᱜ ᱜᱷᱩᱨᱩᱢ ᱫᱚ ᱢᱤᱫ ᱥᱮᱦᱩᱱ ᱨᱮᱭᱟᱜ ᱜᱷᱳᱨᱩᱢ ᱾ | ᱥᱮᱨᱮᱧ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱫᱚ ᱜᱷᱩᱨᱩᱢ ᱞᱮᱠᱟ ᱵᱟᱝ ᱠᱟᱱᱟ ᱾ | ᱢᱮᱱᱠᱷᱟᱱ ᱩᱱᱤᱭᱟᱜ ᱞᱟᱹᱞᱤᱥ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱞᱟᱹᱞᱥ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00410_1737.wav,13,2,827,404,694,1924,1543,2412,0,65.4,शेर फ्राइड नामक बड़े समूहों में रहने वाली सबसे बड़ी सामाजिक ब्िया हैं,ᱥᱮᱨ ᱯᱷᱨᱟᱭᱰ ᱧᱩᱛᱩᱢ ᱛᱮ ᱢᱟᱨᱟᱝ ᱜᱟᱫᱮᱞ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱢᱟᱨᱟᱝ ᱥᱟᱶᱛᱟᱹᱨᱤ ᱵᱤᱭᱟ ᱠᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾,ᱥᱮᱨ ᱯᱷᱨᱟᱭᱰ ᱧᱩᱛᱩᱢ ᱛᱮ ᱢᱟᱨᱟᱝ ᱜᱟᱫᱮᱞ ᱨᱮ ᱾ | ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱢᱟᱨᱟᱝ ᱥᱟᱶᱛᱟᱹᱨᱤ ᱵᱤᱨᱤᱫ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00413_1975.wav,20,3,844,497,611,1953,1617,3133,0,65.9,वेटिकन सिटी की जनसंख्या लगभग आठ सौ है ये विश्व का सबसे कम जनसंख्या वाला सबसे छोटा स्वतंत्र राष्ट्र है,"ᱵᱷᱮᱴᱤᱠᱮᱱ ᱥᱟᱦᱟᱨ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱟᱭᱢᱟᱜᱟᱱ 8 ᱥᱟᱭ, ᱱᱚᱶᱟ ᱫᱚ ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱦᱩᱰᱤᱧ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱟᱱ ᱦᱩᱰᱤᱧ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱫᱤᱥᱚᱢ ᱾",ᱵᱷᱮᱴᱤᱠᱮᱱ ᱥᱟᱦᱟᱨ ᱨᱮᱭᱟᱜ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱟᱭᱢᱟᱜᱟᱱ ᱟᱭᱢᱟᱹᱜᱟᱱ ᱾ | ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱠᱚᱢ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱾ | ᱦᱩᱰᱤᱧ ᱠᱷᱚᱱ ᱦᱩᱰᱤᱧ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱤᱫᱴᱟᱝ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱫᱤᱥᱚᱢ ᱾
public,bench/clips/public/hi/fleurs-hi_00414_1943.wav,19,3,677,737,577,1990,1663,3805,0,42.4,जितनी कम चिंता उतनी ज्यादा सकारात्मक जीवन ऊर्जा का संचार हर इंसान परम शांति और संतोष पा सकता है,"ᱡᱟᱦᱟᱸ ᱠᱚᱢ ᱪᱟᱹᱱᱛᱤ ᱦᱳᱭᱳᱜᱼᱟ, ᱚᱱᱟ ᱠᱷᱚᱱ ᱰᱷᱮᱨ ᱱᱟᱯᱟᱭ ᱡᱤᱭᱚᱱ ᱨᱮᱭᱟᱜ ᱫᱟᱲᱮ ᱯᱟᱥᱱᱟᱣ ᱦᱳᱭᱳᱹᱭᱟᱜᱼᱟ, ᱡᱟᱦᱟᱸᱛᱮ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱜᱮ ᱢᱩᱪᱟᱹᱫ ᱥᱩᱛᱚᱱᱛᱤ ᱟᱨ ᱥᱳᱯᱨᱳᱫᱽ ᱧᱟᱢ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾","ᱡᱟᱦᱟᱸ ᱠᱚᱢ ᱩᱭᱦᱟᱹᱨᱼᱵᱩᱫᱤᱥ ᱦᱳᱭᱳᱜᱼᱟ, ᱚᱱᱟ ᱠᱷᱚᱱ ᱦᱚᱸ ᱡᱟᱹᱥᱛᱤ ᱱᱟᱯᱟᱭ ᱡᱤᱭᱚᱱ ᱾ | ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱜᱮ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱠᱚᱣᱟᱜ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢ ᱦᱚᱲᱟᱜ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱦᱚᱲ ᱠᱚ ᱥᱟᱱᱟᱢ ᱦᱚᱲᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢ ᱦᱚᱲᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱡᱚᱛᱚ ᱦᱚᱲ ᱠᱚ ᱴᱷᱮᱱ ᱥᱟᱱᱟᱢ ᱠᱚ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱥᱟᱱᱟᱢ ᱠᱚ ᱧᱟᱢ | ᱟᱨ ᱟᱢ ᱥᱳᱯᱨᱳᱫᱽ ᱧᱟᱢ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾"
lesson,bench/clips/synthetic/hi/hi_01.webm,8,1,385,251,791,1427,721,721,0,100.0,आज हम एक से दस तक गिनना सीखेंगे,ᱛᱮᱦᱮᱧ ᱟᱢ ᱢᱤᱫ ᱠᱷᱚᱱ ᱜᱮᱞ ᱫᱷᱟᱹᱵᱤᱡ ᱞᱮᱠᱷᱟ ᱥᱮᱪ ᱢᱮ ᱾,ᱛᱮᱦᱮᱧ ᱟᱢ ᱢᱤᱫ ᱠᱷᱚᱱ ᱜᱮᱞ ᱫᱷᱟᱹᱵᱤᱡ ᱞᱮᱠᱷᱟ ᱥᱮᱪ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_02.webm,7,1,233,256,702,1191,434,434,0,100.0,अपनी उँंगलियाँ दिखाओ और मेरे साथ गिनो,ᱟᱢᱟᱜ ᱛᱤ ᱩᱫᱩᱜᱟᱹᱧ ᱢᱮ ᱟᱨ ᱤᱧ ᱥᱟᱶ ᱥᱮᱨᱮᱧ ᱢᱮ ᱾,ᱟᱢᱟᱜ ᱛᱤ ᱩᱫᱩᱜᱟᱹᱧ ᱢᱮ ᱟᱨ ᱤᱧ ᱥᱟᱶ ᱥᱮᱨᱮᱧ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_03.webm,8,1,264,194,719,1176,614,614,0,100.0,अब तुम्हारे सामने पाँच पत्थर हैं उन्हें गििन,ᱱᱤᱛ ᱟᱢᱟᱜ ᱞᱟᱦᱟ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱱᱤᱛ ᱟᱢᱟᱜ ᱞᱟᱦᱟ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾
lesson,bench/clips/synthetic/hi/hi_04.webm,5,1,205,186,701,1092,499,499,0,100.0,यहाँ कितने पत्थर हैं बताओ,ᱱᱚᱶᱟ ᱨᱮ ᱛᱤᱱᱟᱹᱜ ᱜᱟᱱ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱞᱟᱹᱭ ᱢᱮ ᱾,ᱱᱚᱶᱟ ᱨᱮ ᱛᱤᱱᱟᱹᱜ ᱜᱟᱱ ᱫᱷᱤᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱞᱟᱹᱭ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_05.webm,7,1,231,175,712,1118,502,502,0,100.0,यह गोल है यह एक वृत्त है,"ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱜᱳᱞ, ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱳᱞ ᱾","ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱜᱳᱞ, ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱳᱞ ᱾"
lesson,bench/clips/synthetic/hi/hi_06.webm,7,1,237,229,729,1195,501,501,0,100.0,यह चौकोर है इसके चार कोने हैं,"ᱱᱚᱶᱟ ᱫᱚ ᱵᱚᱨᱜᱚ ᱴᱚᱴᱷᱟ, ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱯᱳᱱ ᱠᱳᱱᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾","ᱱᱚᱶᱟ ᱫᱚ ᱵᱚᱨᱜᱚ ᱴᱚᱴᱷᱟ, ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱯᱳᱱ ᱠᱳᱱᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾"
lesson,bench/clips/synthetic/hi/hi_07.webm,5,1,225,221,609,1055,511,511,0,100.0,अपने आसपास गोद चीज़ें ढूंढो,ᱟᱢᱟᱜ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱡᱤᱱᱤᱥ ᱠᱚ ᱛᱚᱞᱟᱥ ᱢᱮ ᱾,ᱟᱢᱟᱜ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱡᱤᱱᱤᱥ ᱠᱚ ᱛᱚᱞᱟᱥ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_08.webm,5,1,206,139,550,894,349,349,0,100.0,यह कौन सा आकार है,ᱱᱚᱶᱟ ᱫᱚ ᱪᱮᱫ ᱞᱮᱠᱟᱱ ᱾,ᱱᱚᱶᱟ ᱫᱚ ᱪᱮᱫ ᱞᱮᱠᱟᱱ ᱾
lesson,bench/clips/synthetic/hi/hi_09.webm,8,1,301,276,669,1245,703,703,0,100.0,आज हम जोड़ना सीखेंगे एक और एक मिलाव,ᱛᱮᱦᱮᱧ ᱟᱢ ᱟᱨᱦᱚᱸ ᱢᱤᱫ ᱡᱳᱜᱟᱡᱳᱜ ᱠᱚᱨᱟᱣ ᱥᱮᱪ ᱢᱮ ᱾,ᱛᱮᱦᱮᱧ ᱟᱢ ᱟᱨᱦᱚᱸ ᱢᱤᱫ ᱡᱳᱜᱟᱡᱳᱜ ᱠᱚᱨᱟᱣ ᱥᱮᱪ ᱢᱮ ᱾
lesson,bench/clips/synthetic/hi/hi_10.webm,9,1,250,297,610,1157,562,562,0,100.0,दो आम और तीन आम मिलाओ कुल कितने हुए,ᱵᱟᱨᱭᱟ ᱟᱢᱚᱞ ᱟᱨ ᱯᱮᱭᱟ ᱟᱢᱚᱞ ᱥᱮᱞᱮᱫ ᱢᱮ ᱜᱩᱴ ᱛᱤᱱᱟᱹᱜ ᱾,ᱵᱟᱨᱭᱟ ᱟᱢᱚᱞ ᱟᱨ ᱯᱮᱭᱟ ᱟᱢᱚᱞ ᱥᱮᱞᱮᱫ ᱢᱮ ᱜᱩᱴ ᱛᱤᱱᱟᱹᱜ ᱾
lesson,bench/clips/synthetic/hi/hi_11.webm,7,1,210,308,656,1175,612,612,0,100.0,अब तुम एक जोड़ का सवाल बनाओ,ᱱᱤᱛ ᱟᱢ ᱢᱤᱫᱴᱟᱝ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱤᱢᱟᱱ ᱮᱢ ᱢᱮ ᱾,ᱱᱤᱛ ᱟᱢ ᱢᱤᱫᱴᱟᱝ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱤᱢᱟᱱ ᱮᱢ ᱢᱮ ᱾
